Snapshot Number,Redshift,Stellar Mass [Msun],Star Formation Rate [Msun/yr],GalaxyID,GALEX_FUV,GALEX_NUV,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,TwoMASS_J,TwoMASS_H,TwoMASS_Ks,UKIDSS_Z,UKIDSS_Y,UKIDSS_J,UKIDSS_H,UKIDSS_K,Johnson_U,Johnson_B,Johnson_V,Johnson_R,Johnson_I,Johnson_J,Johnson_M,WISE_W1,WISE_W2,WISE_W3,WISE_W4,IRAS_12,IRAS_25,IRAS_60,IRAS_100,IRAC_I1,IRAC_I2,IRAC_I3,IRAC_I4,MIPS_24,MIPS_70,MIPS_160,PACS_70,PACS_100,PACS_160,SPIRE_250,SPIRE_350,SPIRE_500,SCUBA2_450,SCUBA2_850,GALEX_FUV_f,GALEX_NUV_f,SDSS_u_f,SDSS_g_f,SDSS_r_f,SDSS_i_f,SDSS_z_f,TwoMASS_J_f,TwoMASS_H_f,TwoMASS_Ks_f,UKIDSS_Z_f,UKIDSS_Y_f,UKIDSS_J_f,UKIDSS_H_f,UKIDSS_K_f,Johnson_U_f,Johnson_B_f,Johnson_V_f,Johnson_R_f,Johnson_I_f,Johnson_J_f,GALEX_FUV_e,GALEX_NUV_e,SDSS_u_e,SDSS_g_e,SDSS_r_e,SDSS_i_e,SDSS_z_e,TwoMASS_J_e,TwoMASS_H_e,TwoMASS_Ks_e,UKIDSS_Z_e,UKIDSS_Y_e,UKIDSS_J_e,UKIDSS_H_e,UKIDSS_K_e,Johnson_U_e,Johnson_B_e,Johnson_V_e,Johnson_R_e,Johnson_I_e,Johnson_J_e,ALMA_6,ALMA_7,ALMA_8,ALMA_9,ALMA_10
28,2.220446E-16,2.73922683E10,2.2866826,8536492,-16.835487,-17.102133,-18.637245,-19.975595,-20.616999,-20.906689,-21.229977,-21.615093,-21.913425,-21.806547,-21.207254,-21.474401,-21.62386,-21.9009,-21.774744,-18.578468,-19.735098,-20.332476,-20.77514,-21.179642,-21.606651,-21.13543,-21.375988,-21.119455,-22.140423,-23.337198,-22.033197,-23.264465,-25.462893,-26.543394,-21.3628,-21.140057,-21.576597,-22.308182,-23.366182,-25.944632,-26.648638,-25.911043,-26.557789,-26.592075,-25.866722,-25.027058,-23.949255,-24.282534,-22.101313,-17.583174,-17.791517,-19.08575,-20.315998,-20.929207,-21.1857,-21.499567,-21.851572,-22.10051,-21.947714,-21.477718,-21.734428,-21.859901,-22.089485,-21.913353,-19.029865,-20.092371,-20.642252,-21.070105,-21.4502,-21.842094,-16.508173,-16.861612,-18.51045,-19.884773,-20.526539,-20.816885,-21.137634,-21.507978,-21.806255,-21.704185,-21.11548,-21.37742,-21.516651,-21.793726,-21.673172,-18.450724,-19.640303,-20.248768,-20.68413,-21.087152,-21.499975,-21.081503,-21.82936,-22.904013,-24.244884,-25.02706
28,2.220446E-16,3.23691868E10,1.661834,8546954,-18.605835,-18.690096,-19.484154,-20.549412,-21.106491,-21.339918,-21.616104,-21.901293,-22.114273,-21.90534,-21.596586,-21.821392,-21.907568,-22.105148,-21.867373,-19.433254,-20.34671,-20.839716,-21.232609,-21.57126,-21.89395,-20.807667,-21.286901,-20.868158,-21.402472,-22.449083,-21.34111,-22.37862,-24.264687,-25.410975,-21.249168,-20.910034,-21.019556,-21.593298,-22.474733,-24.718742,-25.80334,-24.679152,-25.421938,-25.736347,-25.326015,-24.670424,-23.733267,-24.038761,-22.028242,-18.737877,-18.8301,-19.571106,-20.621513,-21.16686,-21.391668,-21.65965,-21.930466,-22.132301,-21.915857,-21.640738,-21.858822,-21.93616,-22.123434,-21.877586,-19.52073,-20.421127,-20.904673,-21.28802,-21.615875,-21.923346,-18.15935,-18.214092,-19.08193,-20.185806,-20.800505,-21.082905,-21.404875,-21.766167,-22.031855,-21.855778,-21.38177,-21.641768,-21.774607,-22.021368,-21.819374,-19.029394,-19.972506,-20.508202,-20.955647,-21.354328,-21.757906,-21.043104,-21.766886,-22.781532,-24.004646,-24.67557
28,2.220446E-16,2.24710615E10,1.1910253,8552200,-18.018421,-18.126143,-19.07671,-20.20841,-20.7904,-21.032455,-21.315708,-21.618456,-21.83606,-21.644419,-21.29599,-21.528795,-21.62484,-21.826885,-21.606796,-19.024355,-19.99457,-20.51719,-20.92154,-21.27034,-21.610899,-20.640507,-21.05678,-20.679176,-21.414024,-22.4952,-21.351845,-22.412148,-24.32764,-25.487831,-21.02555,-20.715502,-20.932543,-21.59732,-22.513933,-24.800295,-25.787525,-24.760773,-25.499802,-25.723534,-25.193266,-24.468348,-23.480755,-23.795858,-21.727736,-18.051374,-18.187695,-19.162666,-20.30466,-20.869068,-21.099277,-21.370827,-21.65491,-21.858536,-21.657948,-21.352024,-21.57498,-21.660698,-21.849777,-21.619816,-19.110119,-20.092396,-20.605509,-20.992765,-21.327011,-21.647533,-17.155195,-17.264297,-18.399002,-19.616268,-20.272957,-20.583504,-20.9316,-21.34864,-21.664093,-21.53707,-20.907509,-21.191095,-21.358265,-21.652605,-21.502377,-18.343569,-19.383696,-19.97199,-20.443552,-20.877724,-21.340977,-20.73002,-21.463043,-22.49757,-23.760624,-24.471556
28,2.220446E-16,1.06671657E10,0.53229606,2460840,-16.021185,-16.2192,-17.70864,-19.021957,-19.687809,-19.981682,-20.302595,-20.658615,-20.921143,-20.757782,-20.28075,-20.543795,-20.66581,-20.910662,-20.722092,-17.650827,-18.776712,-19.393888,-19.84833,-20.252495,-20.651287,-19.831161,-20.211102,-19.857843,-20.636084,-21.747446,-20.564472,-21.659876,-23.524784,-24.72498,-20.184736,-19.890045,-20.1526,-20.824846,-21.76444,-24.001982,-25.05411,-23.960203,-24.736128,-24.996988,-24.473001,-23.738834,-22.735611,-23.054691,-20.955654,-16.487831,-16.686804,-18.002878,-19.25399,-19.87991,-20.146479,-20.443151,-20.761179,-20.987955,-20.80206,-20.422695,-20.668823,-20.767553,-20.97846,-20.765078,-17.94664,-19.02114,-19.60014,-20.023848,-20.396866,-20.75339,-15.804947,-16.044481,-17.58139,-18.927063,-19.608736,-19.919598,-20.249674,-20.625175,-20.899975,-20.745106,-20.22714,-20.498564,-20.633532,-20.889208,-20.709637,-17.522346,-18.67716,-19.315424,-19.777758,-20.199001,-20.616344,-19.96769,-20.68851,-21.736753,-23.018936,-23.74203
28,2.220446E-16,3.20207913E10,2.697389,8530808,-18.644941,-18.74172,-19.68896,-20.748966,-21.280067,-21.49545,-21.772612,-22.068178,-22.292326,-22.115145,-21.753384,-21.975264,-22.074844,-22.283041,-22.0786,-19.637459,-20.555073,-21.015518,-21.39748,-21.72681,-22.061436,-21.216307,-21.57483,-21.23101,-22.172031,-23.277964,-22.099422,-23.200426,-25.032658,-26.185638,-21.545414,-21.262304,-21.588778,-22.338022,-23.300325,-25.485062,-26.550983,-25.444744,-26.196774,-26.487986,-26.023785,-25.327822,-24.356834,-24.668938,-22.616581,-19.081596,-19.176504,-19.914652,-20.889153,-21.382208,-21.57409,-21.834412,-22.1053,-22.312965,-22.12764,-21.816322,-22.023668,-22.111164,-22.304081,-22.090662,-19.86536,-20.707483,-21.127687,-21.48677,-21.790913,-22.098715,-18.163462,-18.254696,-19.249477,-20.347937,-20.919899,-21.176437,-21.486366,-21.840694,-22.128075,-22.000519,-21.465725,-21.706112,-21.849062,-22.116999,-21.966482,-19.19678,-20.1437,-20.638847,-21.060701,-21.435972,-21.834724,-21.622997,-22.352287,-23.383116,-24.634035,-25.332178
28,2.220446E-16,3.8069006E10,0.41546607,9544765,-15.903625,-16.285595,-18.458767,-20.04239,-20.813292,-21.163485,-21.505974,-21.893976,-22.15284,-21.960985,-21.480639,-21.773232,-21.90184,-22.14182,-21.921345,-18.394726,-19.74965,-20.503632,-21.00401,-21.45559,-21.88388,-20.77159,-21.306362,-20.866655,-20.76517,-21.71914,-20.719465,-21.631948,-23.878115,-25.166595,-21.274445,-20.913076,-20.805449,-21.032734,-21.735092,-24.42767,-25.419512,-24.384,-25.179186,-25.368956,-24.769808,-24.005007,-22.982426,-23.305567,-21.18186,-16.097006,-16.455177,-18.558004,-20.124437,-20.882803,-21.221645,-21.554747,-21.92735,-22.174067,-21.974451,-21.53008,-21.816277,-21.934477,-22.1633,-21.934353,-18.494513,-19.834972,-20.577545,-21.066578,-21.505672,-21.917412,-15.651938,-16.032717,-18.30323,-19.912186,-20.707369,-21.075441,-21.432222,-21.844412,-22.119804,-21.940071,-21.405622,-21.709951,-21.852499,-22.108353,-21.900835,-18.238478,-19.612206,-20.388287,-20.909027,-21.380434,-21.83411,-20.202927,-20.913212,-21.97039,-23.269382,-24.007383
28,2.220446E-16,1.4856149E10,0.384909,9937505,-16.855783,-17.07358,-18.40902,-19.693842,-20.299383,-20.564148,-20.836405,-21.119204,-21.327297,-21.10927,-20.818008,-21.036535,-21.124027,-21.318438,-21.070415,-18.351501,-19.461538,-20.036526,-20.440575,-20.792063,-21.111979,-19.878935,-20.449963,-19.976444,-20.009068,-20.96226,-19.972223,-20.87793,-22.45532,-23.715105,-20.403591,-20.025293,-19.946716,-20.280107,-20.978731,-22.890959,-24.351355,-22.842997,-23.720934,-24.29194,-24.083809,-23.535192,-22.674541,-22.965153,-21.038126,-16.946205,-17.181684,-18.484325,-19.759651,-20.351551,-20.60801,-20.87262,-21.143023,-21.341759,-21.118004,-20.854984,-21.067324,-21.14748,-21.33312,-21.078875,-18.427074,-19.530577,-20.094133,-20.48775,-20.829203,-21.135857,-16.324936,-16.496695,-18.001286,-19.355442,-20.036333,-20.351656,-20.668882,-21.015602,-21.265755,-21.073044,-20.647934,-20.895578,-21.022234,-21.255932,-21.03532,-17.941488,-19.104624,-19.74258,-20.207602,-20.618723,-21.007612,-20.113022,-20.78236,-21.769758,-22.932966,-23.542545
28,2.220446E-16,1.60077476E10,0.86707217,9966100,-17.982094,-18.022722,-18.772287,-19.80837,-20.37128,-20.60117,-20.881674,-21.168957,-21.389746,-21.188663,-20.862627,-21.083136,-21.174776,-21.380505,-21.151155,-18.720675,-19.601063,-20.095715,-20.497152,-20.835955,-21.162647,-20.093458,-20.577906,-20.1544,-20.720942,-21.803738,-20.646101,-21.755959,-23.547764,-24.643496,-20.537642,-20.197508,-20.307941,-20.88764,-21.842934,-23.95833,-25.114077,-23.919317,-24.653667,-25.04303,-24.729084,-24.132185,-23.240067,-23.536577,-21.579048,-18.21929,-18.277811,-18.928455,-19.931238,-20.47025,-20.682398,-20.94848,-21.212578,-21.41598,-21.20467,-20.930546,-21.140137,-21.217663,-21.407072,-21.166693,-18.878166,-19.730124,-20.20388,-20.585978,-20.904724,-21.206192,-17.581337,-17.606457,-18.444237,-19.529764,-20.146896,-20.415518,-20.729803,-21.06948,-21.328405,-21.15059,-20.708239,-20.954094,-21.076923,-21.318214,-21.11421,-18.390585,-19.30909,-19.849735,-20.295277,-20.679913,-21.06273,-20.614893,-21.321344,-22.31874,-23.503628,-24.138607
28,2.220446E-16,1.46459412E10,0.63118196,8131926,-16.639332,-16.802326,-18.0754,-19.33906,-19.98813,-20.277462,-20.598549,-20.950739,-21.208118,-21.037836,-20.577488,-20.82993,-20.958246,-21.197996,-21.0006,-18.019527,-19.102043,-19.698338,-20.145832,-20.54762,-20.942574,-20.024572,-20.45741,-20.07146,-20.661013,-21.729435,-20.598782,-21.63905,-23.529116,-24.785412,-20.425514,-20.108425,-20.273104,-20.867876,-21.744928,-24.02738,-25.145367,-23.982786,-24.796339,-25.08545,-24.586943,-23.872488,-22.887983,-23.203056,-21.132668,-17.084923,-17.23678,-18.346752,-19.556896,-20.179697,-20.448019,-20.746984,-21.055122,-21.273605,-21.079607,-20.726831,-20.96259,-21.061514,-21.264378,-21.04128,-18.292707,-19.328136,-19.899542,-20.324867,-20.699007,-21.046566,-16.53904,-16.705175,-17.951118,-19.212984,-19.868492,-20.170227,-20.50109,-20.874187,-21.155033,-21.001972,-20.478489,-20.740025,-20.882318,-21.144268,-20.965813,-17.895626,-18.97445,-19.578592,-20.032558,-20.449251,-20.866,-20.146545,-20.86704,-21.904528,-23.1678,-23.876268
28,2.220446E-16,1.04325714E10,0.282807,8534329,-15.515401,-15.776463,-17.410742,-18.806353,-19.49802,-19.811504,-20.12689,-20.456182,-20.694656,-20.499693,-20.106968,-20.354263,-20.4627,-20.684965,-20.460413,-17.349852,-18.54386,-19.209904,-19.668018,-20.07654,-20.447794,-19.373001,-19.873123,-19.444246,-19.744562,-20.784,-19.6858,-20.692114,-22.532816,-23.824415,-19.837461,-19.486683,-19.530664,-19.98409,-20.798523,-23.03254,-24.246553,-22.985798,-23.834112,-24.19339,-23.76819,-23.101553,-22.154707,-22.46252,-20.433708,-15.763693,-16.041466,-17.5666,-18.922852,-19.588839,-19.886456,-20.187197,-20.49576,-20.720274,-20.514917,-20.16818,-20.405807,-20.501894,-20.710886,-20.475254,-17.507236,-18.668644,-19.30982,-19.749285,-20.138987,-20.487253,-15.123934,-15.4368925,-17.24004,-18.680769,-19.392937,-19.72666,-20.053263,-20.402279,-20.659126,-20.474667,-20.032743,-20.28859,-20.409473,-20.64888,-20.436148,-17.17755,-18.411354,-19.09941,-19.574623,-20.00169,-20.393976,-19.483969,-20.171268,-21.194492,-22.428162,-23.106352
28,2.220446E-16,1.13160673E10,1.4356407,8554100,-18.732576,-18.7622,-19.28565,-20.12209,-20.52688,-20.65715,-20.87872,-21.071793,-21.246164,-21.037258,-20.866392,-21.015995,-21.07582,-21.238804,-21.001436,-19.236036,-19.952833,-20.291096,-20.601458,-20.838537,-21.068895,-20.063894,-20.46805,-20.0863,-21.088224,-22.245508,-20.988398,-22.208096,-24.082851,-25.032555,-20.428787,-20.124268,-20.43176,-21.197277,-22.291786,-24.46273,-25.344166,-24.430828,-25.045897,-25.281008,-24.856438,-24.195436,-23.253057,-23.559635,-21.543001,-18.787828,-18.824717,-19.325397,-20.155554,-20.55448,-20.681326,-20.898975,-21.085884,-21.25512,-21.04298,-20.886942,-21.034136,-21.089764,-21.247847,-21.006975,-19.276043,-19.987886,-20.321785,-20.62701,-20.859407,-21.08308,-18.301783,-18.303331,-18.961092,-19.843716,-20.296875,-20.463552,-20.720509,-20.968863,-21.181501,-20.997795,-20.705635,-20.881023,-20.974707,-21.173252,-20.963121,-18.90948,-19.664907,-20.037666,-20.39249,-20.675228,-20.965008,-20.547007,-21.281422,-22.297857,-23.525534,-24.199913
28,2.220446E-16,4.0906543E10,3.1097894,10575286,-18.737427,-18.859543,-19.757483,-20.832771,-21.35701,-21.585094,-21.86589,-22.167093,-22.402336,-22.22701,-21.84667,-22.070158,-22.173637,-22.392385,-22.19105,-19.705027,-20.639755,-21.09926,-21.480988,-21.819513,-22.160666,-21.331543,-21.69058,-21.345814,-22.251215,-23.364357,-22.17427,-23.280647,-25.231144,-26.378843,-21.66238,-21.376482,-21.70477,-22.433615,-23.384405,-25.704744,-26.63456,-25.66589,-26.39173,-26.572584,-25.993046,-25.236053,-24.223427,-24.54365,-22.445108,-18.865036,-18.994654,-19.914236,-20.991087,-21.513073,-21.726864,-21.99442,-22.264807,-22.469027,-22.270147,-21.976608,-22.187544,-22.2702,-22.459944,-22.233055,-19.862083,-20.79737,-21.257587,-21.628984,-21.949656,-22.258385,-18.547693,-18.665215,-19.549715,-20.625105,-21.155954,-21.394794,-21.69126,-22.028017,-22.304642,-22.159988,-21.670843,-21.907976,-22.035902,-22.293428,-22.125946,-19.497011,-20.431395,-20.893602,-21.286451,-21.642385,-22.022236,-21.433313,-22.17813,-23.222895,-24.507595,-25.238632
28,2.220446E-16,2.64949371E10,0.28437272,10609463,-14.927145,-15.570253,-18.063078,-19.660822,-20.413088,-20.756168,-21.091562,-21.45739,-21.708534,-21.514265,-21.068565,-21.346043,-21.464203,-21.698187,-21.474669,-17.99712,-19.368544,-20.114014,-20.599504,-21.041277,-21.447662,-20.332455,-20.863852,-20.425426,-20.370783,-21.423738,-20.294828,-21.366333,-23.569067,-24.76931,-20.831959,-20.471817,-20.387695,-20.621252,-21.459074,-24.080923,-24.964218,-24.041142,-24.782404,-24.915623,-24.250488,-23.43492,-22.365479,-22.698643,-20.510038,-15.4191885,-15.917142,-18.186712,-19.754986,-20.49395,-20.824879,-21.15229,-21.506268,-21.742739,-21.53864,-21.129972,-21.40313,-21.51288,-21.732622,-21.498688,-18.121809,-19.46821,-20.198162,-20.67354,-21.102592,-21.495846,-15.035871,-15.648767,-18.079859,-19.669146,-20.417189,-20.758703,-21.094187,-21.460197,-21.710264,-21.514633,-21.0715,-21.348421,-21.46704,-21.699865,-21.47508,-18.014235,-19.378656,-20.12094,-20.603035,-21.043228,-21.450157,-19.516687,-20.236969,-21.318003,-22.661184,-23.436024
28,2.220446E-16,1.00598804E10,0.56206995,11058614,-16.847494,-17.031094,-18.152271,-19.347836,-19.905663,-20.167688,-20.440369,-20.722584,-20.941708,-20.742495,-20.422636,-20.637325,-20.728235,-20.933094,-20.705915,-18.097795,-19.133595,-19.659943,-20.045488,-20.39449,-20.71616,-19.668484,-20.142319,-19.727201,-20.19061,-21.21894,-20.138468,-21.110193,-22.931198,-24.270231,-20.101164,-19.766361,-19.881163,-20.425514,-21.224487,-23.450554,-24.7011,-23.401453,-24.279821,-24.648912,-24.224165,-23.555077,-22.606215,-22.914322,-20.88446,-16.964184,-17.1539,-18.239977,-19.421392,-19.96892,-20.221361,-20.487823,-20.75736,-20.964563,-20.757166,-20.470598,-20.680897,-20.762592,-20.956202,-20.720175,-18.185932,-19.210114,-19.726639,-20.103104,-20.442759,-20.750948,-16.367695,-16.529572,-17.788136,-19.056501,-19.675692,-19.979502,-20.283781,-20.617882,-20.875269,-20.699375,-20.26363,-20.503769,-20.62481,-20.865585,-20.66408,-17.73135,-18.826357,-19.407314,-19.840078,-20.234116,-20.611385,-19.93243,-20.622097,-21.645172,-22.87987,-23.559887
28,2.220446E-16,2.83980902E10,0.47940037,9110372,-16.85374,-17.048136,-18.645758,-20.066792,-20.770432,-21.07764,-21.385818,-21.70988,-21.931004,-21.711912,-21.365458,-21.611744,-21.716347,-21.921175,-21.671036,-18.584883,-19.797007,-20.480936,-20.935968,-21.337734,-21.699686,-20.486002,-21.049034,-20.582642,-20.55019,-21.506752,-20.509497,-21.422335,-23.539692,-24.764404,-21.008936,-20.63109,-20.535286,-20.8188,-21.523561,-24.058443,-25.01386,-24.01725,-24.77721,-24.954342,-24.359495,-23.600056,-22.586617,-22.907454,-20.806599,-16.989443,-17.168571,-18.686712,-20.088535,-20.78822,-21.092064,-21.396854,-21.717995,-21.935976,-21.714779,-21.376627,-21.622679,-21.724287,-21.926249,-21.67386,-18.626326,-19.82085,-20.499071,-20.951916,-21.34954,-21.708067,-16.452805,-16.640104,-18.362253,-19.82034,-20.562975,-20.899733,-21.23048,-21.598248,-21.857725,-21.664307,-21.208052,-21.474737,-21.605755,-21.847,-21.624712,-18.2996,-19.541689,-20.258633,-20.74607,-21.17998,-21.588558,-19.80748,-20.539476,-21.586042,-22.87146,-23.602627
28,2.220446E-16,3.14970788E10,0.90998703,9131264,-17.922201,-18.030249,-19.035105,-20.251728,-20.893589,-21.162266,-21.466093,-21.780249,-22.0003,-21.793142,-21.44465,-21.693138,-21.785883,-21.99089,-21.753342,-18.981087,-20.01664,-20.604681,-21.039381,-21.418568,-21.772617,-20.678848,-21.165356,-20.743895,-21.186611,-22.226809,-21.13118,-22.14789,-24.039684,-25.262594,-21.130531,-20.785538,-20.863527,-21.391533,-22.247341,-24.524788,-25.615843,-24.48153,-25.273907,-25.551464,-25.05272,-24.341866,-23.363329,-23.676893,-21.619267,-17.912989,-18.033102,-19.080584,-20.302694,-20.938002,-21.20274,-21.498117,-21.802431,-22.01377,-21.801281,-21.477514,-21.720032,-21.807781,-22.004599,-21.761185,-19.026136,-20.068142,-20.653816,-21.081303,-21.451666,-21.79481,-17.095276,-17.203493,-18.45596,-19.758392,-20.46498,-20.791956,-21.145384,-21.55815,-21.859827,-21.705984,-21.119965,-21.40965,-21.566793,-21.848442,-21.668705,-18.398462,-19.507156,-20.153242,-20.644482,-21.091917,-21.550411,-20.62685,-21.354908,-22.386494,-23.641878,-24.345427
28,2.220446E-16,2.57789276E10,0.8847506,9161415,-17.710205,-17.799606,-18.782963,-19.961864,-20.581566,-20.854763,-21.148993,-21.446821,-21.670734,-21.458227,-21.129467,-21.359118,-21.452885,-21.661623,-21.41833,-18.728928,-19.733704,-20.300999,-20.729685,-21.101973,-21.440163,-20.253632,-20.804752,-20.340582,-20.551708,-21.549572,-20.496906,-21.4905,-23.175499,-24.32452,-20.761774,-20.38894,-20.36049,-20.775738,-21.580898,-23.58521,-24.904457,-23.542961,-24.332535,-24.837313,-24.62032,-24.071972,-23.21168,-23.502249,-21.575788,-18.049137,-18.149837,-18.990877,-20.123964,-20.712452,-20.960894,-21.235167,-21.500467,-21.701967,-21.47659,-21.21749,-21.429514,-21.505774,-21.693317,-21.436052,-18.938234,-19.902945,-20.44435,-20.846218,-21.190346,-21.493937,-17.326208,-17.389557,-18.448067,-19.67244,-20.354471,-20.67005,-21.001888,-21.356411,-21.617258,-21.426928,-20.980225,-21.237211,-21.364079,-21.607294,-21.387949,-18.39175,-19.429583,-20.047428,-20.527985,-20.950195,-21.349226,-20.633995,-21.31991,-22.30742,-23.469963,-24.079508
28,2.220446E-16,2.39063839E10,1.1268748,9164673,-17.882544,-17.97773,-18.934563,-20.071943,-20.660385,-20.917551,-21.21787,-21.542833,-21.786283,-21.607412,-21.198748,-21.434706,-21.549837,-21.776373,-21.57057,-18.88166,-19.857199,-20.387653,-20.800072,-21.169249,-21.534767,-20.542372,-21.010765,-20.602617,-21.09629,-22.144785,-21.03256,-22.070625,-23.946749,-25.149214,-20.973362,-20.643507,-20.750078,-21.298128,-22.169098,-24.41634,-25.578222,-24.374037,-25.159437,-25.513298,-25.137547,-24.507473,-23.592258,-23.893427,-21.908575,-18.23365,-18.350475,-19.201796,-20.305626,-20.862583,-21.093632,-21.369606,-21.650103,-21.855951,-21.65226,-21.352228,-21.568913,-21.655521,-21.84692,-21.61423,-19.150068,-20.097662,-20.601973,-20.986897,-21.324007,-21.64237,-17.432898,-17.520123,-18.638025,-19.83737,-20.47378,-20.767775,-21.096468,-21.466244,-21.74098,-21.579525,-21.07504,-21.332726,-21.474321,-21.730412,-21.543602,-18.58297,-19.611088,-20.18378,-20.634937,-21.044239,-21.45824,-20.944647,-21.649002,-22.655321,-23.85976,-24.513075
28,2.220446E-16,1.1240746E10,0.8398128,10451079,-16.637133,-16.84957,-18.229324,-19.475878,-20.06336,-20.324373,-20.604445,-20.899511,-21.129086,-20.95537,-20.58673,-20.798994,-20.905125,-21.11986,-20.921642,-18.17298,-19.25615,-19.797853,-20.203915,-20.5568,-20.893278,-20.025005,-20.411179,-20.050623,-20.847153,-21.943203,-20.780012,-21.846172,-23.756266,-24.96376,-20.376312,-20.08266,-20.362803,-21.051098,-21.956001,-24.245533,-25.281572,-24.203945,-24.975264,-25.22194,-24.699202,-23.973953,-22.982773,-23.298939,-21.22264,-17.23642,-17.444145,-18.595636,-19.760107,-20.284832,-20.506302,-20.756857,-21.002974,-21.19518,-20.998446,-20.741287,-20.928907,-21.007471,-21.186815,-20.963413,-18.541613,-19.55714,-20.041443,-20.40302,-20.712841,-20.996672,-16.209715,-16.467682,-17.970852,-19.273445,-19.890348,-20.178204,-20.473255,-20.79517,-21.054115,-20.900318,-20.455294,-20.676474,-20.801512,-21.044119,-20.867527,-17.912868,-19.041733,-19.620535,-20.046131,-20.423374,-20.789091,-20.233086,-20.956364,-21.995852,-23.263567,-23.977297
28,2.220446E-16,1.62108303E10,0.25601482,10487262,-14.787697,-15.249956,-17.636219,-19.199896,-19.943035,-20.277378,-20.606174,-20.948215,-21.194586,-20.987602,-20.584667,-20.84361,-20.95527,-21.184397,-20.946281,-17.571117,-18.9079,-19.648472,-20.124552,-20.555285,-20.938583,-19.781763,-20.33498,-19.87751,-19.785145,-20.77595,-19.729158,-20.69476,-22.880526,-24.134739,-20.297945,-19.924618,-19.828955,-20.067575,-20.795818,-23.414595,-24.344975,-23.37233,-24.147831,-24.293598,-23.626831,-22.808191,-21.736982,-22.070017,-19.882149,-14.74045,-15.225848,-17.666838,-19.227993,-19.970278,-20.301462,-20.628786,-20.96715,-21.20967,-20.997953,-20.607635,-20.865084,-20.973984,-21.19949,-20.956587,-17.601833,-18.93635,-19.675116,-20.149912,-20.578012,-20.957487,-14.605362,-15.145183,-17.636166,-19.206352,-19.947773,-20.280592,-20.606829,-20.946539,-21.192108,-20.984573,-20.5859,-20.843702,-20.953588,-21.181887,-20.943457,-17.570913,-18.914555,-19.653896,-20.128258,-20.556118,-20.936895,-18.87986,-19.608921,-20.690172,-22.032602,-22.809034
28,2.220446E-16,1.67596861E10,1.1415895,9729689,-18.21859,-18.321377,-19.13825,-20.17787,-20.685638,-20.892765,-21.140713,-21.378223,-21.57187,-21.365059,-21.126385,-21.30562,-21.38304,-21.56411,-21.328407,-19.086338,-19.983389,-20.440226,-20.7969,-21.097351,-21.372278,-20.292723,-20.764774,-20.345692,-20.983068,-22.059177,-20.914146,-21.992609,-23.891014,-25.004221,-20.72056,-20.386393,-20.54185,-21.161718,-22.08777,-24.33677,-25.37142,-24.298824,-25.015816,-25.305115,-24.903095,-24.264244,-23.34524,-23.646868,-21.659758,-18.264648,-18.376715,-19.178425,-20.215895,-20.718977,-20.922777,-21.166763,-21.396597,-21.583916,-21.372734,-21.152609,-21.327847,-21.401222,-21.576347,-21.33586,-19.126604,-20.022215,-20.475777,-20.828314,-21.123861,-21.390585,-17.603436,-17.690754,-18.696812,-19.817398,-20.390846,-20.64591,-20.935913,-21.237095,-21.480145,-21.305119,-20.919056,-21.125795,-21.244053,-21.471197,-21.27003,-18.642487,-19.607231,-20.120008,-20.530008,-20.886354,-21.230577,-20.68759,-21.399696,-22.406364,-23.613272,-24.269775
